date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:38:37	1713/1713	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2026%20Apr%202023%2004:53:48%20GMT	https://ptsridewibaruna.co.id/wp-content/plugins/wpforms/assets/lib/punycode.min.js?ver=1.0.0	C:/Users/ACER/Music/PT%20SRI%20DEWI%20BARUNA/ptsridewibaruna.co.id/wp-content/plugins/wpforms/assets/lib/punycode.min8a54.js	(from https://ptsridewibaruna.co.id/id/join-our-team/)
20:38:37	339/339	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2026%20Apr%202023%2004:53:47%20GMT	https://ptsridewibaruna.co.id/wp-content/plugins/wpforms/assets/js/utils.min.js?ver=1.8.0.2	C:/Users/ACER/Music/PT%20SRI%20DEWI%20BARUNA/ptsridewibaruna.co.id/wp-content/plugins/wpforms/assets/js/utils.minf90a.js	(from https://ptsridewibaruna.co.id/id/join-our-team/)
20:38:38	39943/39943	---M-Z	200	added ('OK')	text/css	date:Wed,%2016%20Oct%202024%2014:22:23%20GMT	https://ptsridewibaruna.co.id/wp-content/uploads/elementor/css/post-655.css?ver=1729088543	C:/Users/ACER/Music/PT%20SRI%20DEWI%20BARUNA/ptsridewibaruna.co.id/wp-content/uploads/elementor/css/post-65593aa.css	(from https://ptsridewibaruna.co.id/id/our-selection-process/)
20:38:41	48328/48328	---MCZ	200	added ('OK')	application/json	etag:%223871-1739104721;gz%22	https://ptsridewibaruna.co.id/id/wp-json/wp/v2/pages/655	C:/Users/ACER/Music/PT%20SRI%20DEWI%20BARUNA/ptsridewibaruna.co.id/id/wp-json/wp/v2/pages/655.json	(from https://ptsridewibaruna.co.id/id/our-selection-process/)
20:38:44	3063/3063	---M-Z	200	added ('OK')	text/xml	etag:%223872-1739104723;gz%22	https://ptsridewibaruna.co.id/id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fptsridewibaruna.co.id%2Fid%2Four-selection-process%2F&format=xml	C:/Users/ACER/Music/PT%20SRI%20DEWI%20BARUNA/ptsridewibaruna.co.id/id/wp-json/oembed/1.0/embedbf3f	(from https://ptsridewibaruna.co.id/id/our-selection-process/)
20:38:44	38367/38367	---M-Z	200	added ('OK')	text/css	date:Wed,%2016%20Oct%202024%2010:29:05%20GMT	https://ptsridewibaruna.co.id/wp-content/uploads/essential-addons-elementor/eael-669.css?ver=1726043406	C:/Users/ACER/Music/PT%20SRI%20DEWI%20BARUNA/ptsridewibaruna.co.id/wp-content/uploads/essential-addons-elementor/eael-669c56f.css	(from https://ptsridewibaruna.co.id/id/gallery/)
20:38:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2009%20Feb%202025%2012:38:44%20GMT	https://ptsridewibaruna.co.id/id/?p=655	C:/Users/ACER/Music/PT%20SRI%20DEWI%20BARUNA/ptsridewibaruna.co.id/id/indexef11.html	(from https://ptsridewibaruna.co.id/id/our-selection-process/)
20:38:45	22756/22756	---M-Z	200	added ('OK')	text/css	date:Wed,%2011%20Sep%202024%2008:30:31%20GMT	https://ptsridewibaruna.co.id/wp-content/uploads/elementor/css/post-669.css?ver=1726043431	C:/Users/ACER/Music/PT%20SRI%20DEWI%20BARUNA/ptsridewibaruna.co.id/wp-content/uploads/elementor/css/post-669b0bd.css	(from https://ptsridewibaruna.co.id/id/gallery/)
20:38:49	138384/138384	---MCZ	200	added ('OK')	application/json	etag:%223873-1739104728;gz%22	https://ptsridewibaruna.co.id/id/wp-json/wp/v2/pages/669	C:/Users/ACER/Music/PT%20SRI%20DEWI%20BARUNA/ptsridewibaruna.co.id/id/wp-json/wp/v2/pages/669.json	(from https://ptsridewibaruna.co.id/id/gallery/)
20:38:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2009%20Feb%202025%2012:38:51%20GMT	https://ptsridewibaruna.co.id/id/?p=669	C:/Users/ACER/Music/PT%20SRI%20DEWI%20BARUNA/ptsridewibaruna.co.id/id/indexd52c.html	(from https://ptsridewibaruna.co.id/id/gallery/)
20:38:51	2850/2850	---M-Z	200	added ('OK')	application/json	etag:%223874-1739104731;gz%22	https://ptsridewibaruna.co.id/id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fptsridewibaruna.co.id%2Fid%2Fgallery%2F	C:/Users/ACER/Music/PT%20SRI%20DEWI%20BARUNA/ptsridewibaruna.co.id/id/wp-json/oembed/1.0/embed1d67.json	(from https://ptsridewibaruna.co.id/id/gallery/)
20:38:54	2918/2918	---M-Z	200	added ('OK')	text/xml	etag:%223875-1739104733;gz%22	https://ptsridewibaruna.co.id/id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fptsridewibaruna.co.id%2Fid%2Fgallery%2F&format=xml	C:/Users/ACER/Music/PT%20SRI%20DEWI%20BARUNA/ptsridewibaruna.co.id/id/wp-json/oembed/1.0/embedf48b	(from https://ptsridewibaruna.co.id/id/gallery/)
20:38:54	157180/157180	---M--	200	added ('OK')	image/jpeg	date:Wed,%2026%20Apr%202023%2004:54:02%20GMT	https://ptsridewibaruna.co.id/wp-content/uploads/2023/04/Indonesia-Best-of-Award-2020-22.18.25.jpeg	C:/Users/ACER/Music/PT%20SRI%20DEWI%20BARUNA/ptsridewibaruna.co.id/wp-content/uploads/2023/04/Indonesia-Best-of-Award-2020-22.18.25.jpg	(from https://ptsridewibaruna.co.id/id/gallery/)
20:38:56	121503/121503	---M--	200	added ('OK')	image/jpeg	date:Wed,%2026%20Apr%202023%2004:54:01%20GMT	https://ptsridewibaruna.co.id/wp-content/uploads/2023/04/3.jpg	C:/Users/ACER/Music/PT%20SRI%20DEWI%20BARUNA/ptsridewibaruna.co.id/wp-content/uploads/2023/04/3.jpg	(from https://ptsridewibaruna.co.id/id/gallery/)
20:38:57	143916/143916	---M--	200	added ('OK')	image/jpeg	date:Wed,%2026%20Apr%202023%2004:54:03%20GMT	https://ptsridewibaruna.co.id/wp-content/uploads/2023/04/indonesian-business-professional-education-award-201941.jpeg	C:/Users/ACER/Music/PT%20SRI%20DEWI%20BARUNA/ptsridewibaruna.co.id/wp-content/uploads/2023/04/indonesian-business-professional-education-award-201941.jpg	(from https://ptsridewibaruna.co.id/id/gallery/)
20:39:03	213056/213056	---MCZ	200	added ('OK')	text/html	etag:%223876-1739104743;gz%22	https://ptsridewibaruna.co.id/id/gallery/indonesian-business-professional-education-award-2020/	C:/Users/ACER/Music/PT%20SRI%20DEWI%20BARUNA/ptsridewibaruna.co.id/id/gallery/indonesian-business-professional-education-award-2020/index.html	(from https://ptsridewibaruna.co.id/id/gallery/)
20:39:04	210091/210091	---MCZ	200	added ('OK')	text/html	etag:%223877-1739104744;gz%22	https://ptsridewibaruna.co.id/id/gallery/indonesia-best-of-award-2020/	C:/Users/ACER/Music/PT%20SRI%20DEWI%20BARUNA/ptsridewibaruna.co.id/id/gallery/indonesia-best-of-award-2020/index.html	(from https://ptsridewibaruna.co.id/id/gallery/)
20:39:05	111914/111914	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jul%202023%2016:03:21%20GMT	https://ptsridewibaruna.co.id/wp-content/uploads/2023/04/Indonesia-Best-of-Award-2020-23.09.08-1-768x576.jpeg	C:/Users/ACER/Music/PT%20SRI%20DEWI%20BARUNA/ptsridewibaruna.co.id/wp-content/uploads/2023/04/Indonesia-Best-of-Award-2020-23.09.08-1-768x576.jpg	(from https://ptsridewibaruna.co.id/id/gallery/)
20:39:05	207212/207212	---MCZ	200	added ('OK')	text/html	etag:%223878-1739104745;gz%22	https://ptsridewibaruna.co.id/id/gallery/indonesia-award-magzine-2024/	C:/Users/ACER/Music/PT%20SRI%20DEWI%20BARUNA/ptsridewibaruna.co.id/id/gallery/indonesia-award-magzine-2024/index.html	(from https://ptsridewibaruna.co.id/id/gallery/)
20:39:10	213362/213362	---MCZ	200	added ('OK')	text/html	etag:%223879-1739104748;gz%22	https://ptsridewibaruna.co.id/id/gallery/indonesian-business-professional-education-award-2019/	C:/Users/ACER/Music/PT%20SRI%20DEWI%20BARUNA/ptsridewibaruna.co.id/id/gallery/indonesian-business-professional-education-award-2019/index.html	(from https://ptsridewibaruna.co.id/id/gallery/)
20:39:10	206037/206037	---M--	200	added ('OK')	image/jpeg	date:Wed,%2026%20Apr%202023%2004:54:02%20GMT	https://ptsridewibaruna.co.id/wp-content/uploads/2023/04/Indonesia-Best-of-Award-2020-23.09.08-1.jpeg	C:/Users/ACER/Music/PT%20SRI%20DEWI%20BARUNA/ptsridewibaruna.co.id/wp-content/uploads/2023/04/Indonesia-Best-of-Award-2020-23.09.08-1.jpg	(from https://ptsridewibaruna.co.id/id/gallery/)
20:39:11	93912/93912	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jul%202023%2016:03:26%20GMT	https://ptsridewibaruna.co.id/wp-content/uploads/2023/04/Indonesia-Best-of-Award-2020-23.09.12-768x576.jpeg	C:/Users/ACER/Music/PT%20SRI%20DEWI%20BARUNA/ptsridewibaruna.co.id/wp-content/uploads/2023/04/Indonesia-Best-of-Award-2020-23.09.12-768x576.jpg	(from https://ptsridewibaruna.co.id/id/gallery/)
20:39:12	175217/175217	---M--	200	added ('OK')	image/jpeg	date:Wed,%2026%20Apr%202023%2004:54:02%20GMT	https://ptsridewibaruna.co.id/wp-content/uploads/2023/04/Indonesia-Best-of-Award-2020-23.09.12.jpeg	C:/Users/ACER/Music/PT%20SRI%20DEWI%20BARUNA/ptsridewibaruna.co.id/wp-content/uploads/2023/04/Indonesia-Best-of-Award-2020-23.09.12.jpg	(from https://ptsridewibaruna.co.id/id/gallery/)
20:39:12	288551/288551	---MCZ	200	added ('OK')	text/html	etag:%223880-1739104752;gz%22	https://ptsridewibaruna.co.id/id/gallery/crew-departure-23/	C:/Users/ACER/Music/PT%20SRI%20DEWI%20BARUNA/ptsridewibaruna.co.id/id/gallery/crew-departure-23/index.html	(from https://ptsridewibaruna.co.id/id/gallery/)
20:39:13	148080/148080	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jul%202023%2016:03:33%20GMT	https://ptsridewibaruna.co.id/wp-content/uploads/2023/04/Indonesia-Best-of-Award-2020-23.09.12-1-768x1024.jpeg	C:/Users/ACER/Music/PT%20SRI%20DEWI%20BARUNA/ptsridewibaruna.co.id/wp-content/uploads/2023/04/Indonesia-Best-of-Award-2020-23.09.12-1-768x1024.jpg	(from https://ptsridewibaruna.co.id/id/gallery/)
20:39:13	392741/392741	---MCZ	200	added ('OK')	text/html	etag:%223881-1739104752;gz%22	https://ptsridewibaruna.co.id/id/gallery/crew-departure-2024/	C:/Users/ACER/Music/PT%20SRI%20DEWI%20BARUNA/ptsridewibaruna.co.id/id/gallery/crew-departure-2024/index.html	(from https://ptsridewibaruna.co.id/id/gallery/)
20:39:13	175671/175671	---M--	200	added ('OK')	image/jpeg	date:Wed,%2026%20Apr%202023%2004:54:02%20GMT	https://ptsridewibaruna.co.id/wp-content/uploads/2023/04/Indonesia-Best-of-Award-2020-23.09.12-1.jpeg	C:/Users/ACER/Music/PT%20SRI%20DEWI%20BARUNA/ptsridewibaruna.co.id/wp-content/uploads/2023/04/Indonesia-Best-of-Award-2020-23.09.12-1.jpg	(from https://ptsridewibaruna.co.id/id/gallery/)
20:39:13	148080/148080	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jul%202023%2016:03:52%20GMT	https://ptsridewibaruna.co.id/wp-content/uploads/2023/04/Indonesia-Best-of-Award-2020-23.09.14-1-768x1024.jpeg	C:/Users/ACER/Music/PT%20SRI%20DEWI%20BARUNA/ptsridewibaruna.co.id/wp-content/uploads/2023/04/Indonesia-Best-of-Award-2020-23.09.14-1-768x1024.jpg	(from https://ptsridewibaruna.co.id/id/gallery/)
20:39:13	175593/175593	---M--	200	added ('OK')	image/jpeg	date:Wed,%2026%20Apr%202023%2004:54:02%20GMT	https://ptsridewibaruna.co.id/wp-content/uploads/2023/04/Indonesia-Best-of-Award-2020-23.09.14-1.jpeg	C:/Users/ACER/Music/PT%20SRI%20DEWI%20BARUNA/ptsridewibaruna.co.id/wp-content/uploads/2023/04/Indonesia-Best-of-Award-2020-23.09.14-1.jpg	(from https://ptsridewibaruna.co.id/id/gallery/)
20:39:14	94165/94165	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jul%202023%2016:03:57%20GMT	https://ptsridewibaruna.co.id/wp-content/uploads/2023/04/Indonesia-Best-of-Award-2020-21.41.27-2-768x576.jpeg	C:/Users/ACER/Music/PT%20SRI%20DEWI%20BARUNA/ptsridewibaruna.co.id/wp-content/uploads/2023/04/Indonesia-Best-of-Award-2020-21.41.27-2-768x576.jpg	(from https://ptsridewibaruna.co.id/id/gallery/)
20:39:14	171037/171037	---M--	200	added ('OK')	image/jpeg	date:Wed,%2026%20Apr%202023%2004:54:02%20GMT	https://ptsridewibaruna.co.id/wp-content/uploads/2023/04/Indonesia-Best-of-Award-2020-21.41.27-2.jpeg	C:/Users/ACER/Music/PT%20SRI%20DEWI%20BARUNA/ptsridewibaruna.co.id/wp-content/uploads/2023/04/Indonesia-Best-of-Award-2020-21.41.27-2.jpg	(from https://ptsridewibaruna.co.id/id/gallery/)
20:39:14	87872/87872	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jul%202023%2016:04:02%20GMT	https://ptsridewibaruna.co.id/wp-content/uploads/2023/04/Indonesia-Best-of-Award-2020-22.18.25-768x576.jpeg	C:/Users/ACER/Music/PT%20SRI%20DEWI%20BARUNA/ptsridewibaruna.co.id/wp-content/uploads/2023/04/Indonesia-Best-of-Award-2020-22.18.25-768x576.jpg	(from https://ptsridewibaruna.co.id/id/gallery/)
20:39:14	69764/69764	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jul%202023%2016:02:52%20GMT	https://ptsridewibaruna.co.id/wp-content/uploads/2023/04/5-768x576.jpg	C:/Users/ACER/Music/PT%20SRI%20DEWI%20BARUNA/ptsridewibaruna.co.id/wp-content/uploads/2023/04/5-768x576.jpg	(from https://ptsridewibaruna.co.id/id/gallery/)
20:39:15	126949/126949	---M--	200	added ('OK')	image/jpeg	date:Wed,%2026%20Apr%202023%2004:54:01%20GMT	https://ptsridewibaruna.co.id/wp-content/uploads/2023/04/5.jpg	C:/Users/ACER/Music/PT%20SRI%20DEWI%20BARUNA/ptsridewibaruna.co.id/wp-content/uploads/2023/04/5.jpg	(from https://ptsridewibaruna.co.id/id/gallery/)
20:39:15	113831/113831	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jul%202023%2016:02:57%20GMT	https://ptsridewibaruna.co.id/wp-content/uploads/2023/04/6-768x1024.jpg	C:/Users/ACER/Music/PT%20SRI%20DEWI%20BARUNA/ptsridewibaruna.co.id/wp-content/uploads/2023/04/6-768x1024.jpg	(from https://ptsridewibaruna.co.id/id/gallery/)
20:39:16	138809/138809	---M--	200	added ('OK')	image/jpeg	date:Wed,%2026%20Apr%202023%2004:54:01%20GMT	https://ptsridewibaruna.co.id/wp-content/uploads/2023/04/6.jpg	C:/Users/ACER/Music/PT%20SRI%20DEWI%20BARUNA/ptsridewibaruna.co.id/wp-content/uploads/2023/04/6.jpg	(from https://ptsridewibaruna.co.id/id/gallery/)
20:39:16	96328/96328	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jul%202023%2016:03:02%20GMT	https://ptsridewibaruna.co.id/wp-content/uploads/2023/04/7-768x1024.jpg	C:/Users/ACER/Music/PT%20SRI%20DEWI%20BARUNA/ptsridewibaruna.co.id/wp-content/uploads/2023/04/7-768x1024.jpg	(from https://ptsridewibaruna.co.id/id/gallery/)
20:39:16	118335/118335	---M--	200	added ('OK')	image/jpeg	date:Wed,%2026%20Apr%202023%2004:54:01%20GMT	https://ptsridewibaruna.co.id/wp-content/uploads/2023/04/7.jpg	C:/Users/ACER/Music/PT%20SRI%20DEWI%20BARUNA/ptsridewibaruna.co.id/wp-content/uploads/2023/04/7.jpg	(from https://ptsridewibaruna.co.id/id/gallery/)
20:39:17	137692/137692	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jul%202023%2016:03:08%20GMT	https://ptsridewibaruna.co.id/wp-content/uploads/2023/04/8-768x1025.jpg	C:/Users/ACER/Music/PT%20SRI%20DEWI%20BARUNA/ptsridewibaruna.co.id/wp-content/uploads/2023/04/8-768x1025.jpg	(from https://ptsridewibaruna.co.id/id/gallery/)
20:39:17	193735/193735	---M--	200	added ('OK')	image/jpeg	date:Wed,%2026%20Apr%202023%2004:54:01%20GMT	https://ptsridewibaruna.co.id/wp-content/uploads/2023/04/8.jpg	C:/Users/ACER/Music/PT%20SRI%20DEWI%20BARUNA/ptsridewibaruna.co.id/wp-content/uploads/2023/04/8.jpg	(from https://ptsridewibaruna.co.id/id/gallery/)
20:39:17	98751/98751	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jul%202023%2016:03:13%20GMT	https://ptsridewibaruna.co.id/wp-content/uploads/2023/04/3-768x1024.jpg	C:/Users/ACER/Music/PT%20SRI%20DEWI%20BARUNA/ptsridewibaruna.co.id/wp-content/uploads/2023/04/3-768x1024.jpg	(from https://ptsridewibaruna.co.id/id/gallery/)
20:39:17	43063/43063	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jul%202023%2016:03:16%20GMT	https://ptsridewibaruna.co.id/wp-content/uploads/2023/04/4-768x432.jpg	C:/Users/ACER/Music/PT%20SRI%20DEWI%20BARUNA/ptsridewibaruna.co.id/wp-content/uploads/2023/04/4-768x432.jpg	(from https://ptsridewibaruna.co.id/id/gallery/)
20:39:18	73656/73656	---M--	200	added ('OK')	image/jpeg	date:Wed,%2026%20Apr%202023%2004:54:01%20GMT	https://ptsridewibaruna.co.id/wp-content/uploads/2023/04/4.jpg	C:/Users/ACER/Music/PT%20SRI%20DEWI%20BARUNA/ptsridewibaruna.co.id/wp-content/uploads/2023/04/4.jpg	(from https://ptsridewibaruna.co.id/id/gallery/)
20:39:18	82148/82148	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jul%202023%2016:02:19%20GMT	https://ptsridewibaruna.co.id/wp-content/uploads/2023/04/indonesian-business-professional-education-award-201941-768x575.jpeg	C:/Users/ACER/Music/PT%20SRI%20DEWI%20BARUNA/ptsridewibaruna.co.id/wp-content/uploads/2023/04/indonesian-business-professional-education-award-201941-768x575.jpg	(from https://ptsridewibaruna.co.id/id/gallery/)
20:39:18	102211/102211	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jul%202023%2016:02:24%20GMT	https://ptsridewibaruna.co.id/wp-content/uploads/2023/04/indonesian-business-professional-educatio-1-768x576.jpeg	C:/Users/ACER/Music/PT%20SRI%20DEWI%20BARUNA/ptsridewibaruna.co.id/wp-content/uploads/2023/04/indonesian-business-professional-educatio-1-768x576.jpg	(from https://ptsridewibaruna.co.id/id/gallery/)
20:39:18	127103/127103	---M--	200	added ('OK')	image/jpeg	date:Wed,%2026%20Apr%202023%2004:54:03%20GMT	https://ptsridewibaruna.co.id/wp-content/uploads/2023/04/indonesian-business-professional-educatio-1.jpeg	C:/Users/ACER/Music/PT%20SRI%20DEWI%20BARUNA/ptsridewibaruna.co.id/wp-content/uploads/2023/04/indonesian-business-professional-educatio-1.jpg	(from https://ptsridewibaruna.co.id/id/gallery/)
20:39:19	107336/107336	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jul%202023%2016:02:30%20GMT	https://ptsridewibaruna.co.id/wp-content/uploads/2023/04/indonesian-business-professional-educatio-2-768x1025.jpeg	C:/Users/ACER/Music/PT%20SRI%20DEWI%20BARUNA/ptsridewibaruna.co.id/wp-content/uploads/2023/04/indonesian-business-professional-educatio-2-768x1025.jpg	(from https://ptsridewibaruna.co.id/id/gallery/)
20:39:19	130640/130640	---M--	200	added ('OK')	image/jpeg	date:Wed,%2026%20Apr%202023%2004:54:03%20GMT	https://ptsridewibaruna.co.id/wp-content/uploads/2023/04/indonesian-business-professional-educatio-2.jpeg	C:/Users/ACER/Music/PT%20SRI%20DEWI%20BARUNA/ptsridewibaruna.co.id/wp-content/uploads/2023/04/indonesian-business-professional-educatio-2.jpg	(from https://ptsridewibaruna.co.id/id/gallery/)
20:39:19	112399/112399	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jul%202023%2016:02:35%20GMT	https://ptsridewibaruna.co.id/wp-content/uploads/2023/04/indonesian-business-professional-educatio-3-768x1025.jpeg	C:/Users/ACER/Music/PT%20SRI%20DEWI%20BARUNA/ptsridewibaruna.co.id/wp-content/uploads/2023/04/indonesian-business-professional-educatio-3-768x1025.jpg	(from https://ptsridewibaruna.co.id/id/gallery/)
20:39:19	137199/137199	---M--	200	added ('OK')	image/jpeg	date:Wed,%2026%20Apr%202023%2004:54:03%20GMT	https://ptsridewibaruna.co.id/wp-content/uploads/2023/04/indonesian-business-professional-educatio-3.jpeg	C:/Users/ACER/Music/PT%20SRI%20DEWI%20BARUNA/ptsridewibaruna.co.id/wp-content/uploads/2023/04/indonesian-business-professional-educatio-3.jpg	(from https://ptsridewibaruna.co.id/id/gallery/)
20:39:20	110682/110682	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jul%202023%2016:02:40%20GMT	https://ptsridewibaruna.co.id/wp-content/uploads/2023/04/indonesian-business-professional-educatio-4-768x1025.jpeg	C:/Users/ACER/Music/PT%20SRI%20DEWI%20BARUNA/ptsridewibaruna.co.id/wp-content/uploads/2023/04/indonesian-business-professional-educatio-4-768x1025.jpg	(from https://ptsridewibaruna.co.id/id/gallery/)
20:39:20	135091/135091	---M--	200	added ('OK')	image/jpeg	date:Wed,%2026%20Apr%202023%2004:54:03%20GMT	https://ptsridewibaruna.co.id/wp-content/uploads/2023/04/indonesian-business-professional-educatio-4.jpeg	C:/Users/ACER/Music/PT%20SRI%20DEWI%20BARUNA/ptsridewibaruna.co.id/wp-content/uploads/2023/04/indonesian-business-professional-educatio-4.jpg	(from https://ptsridewibaruna.co.id/id/gallery/)
20:39:22	104878/104878	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jul%202023%2016:02:47%20GMT	https://ptsridewibaruna.co.id/wp-content/uploads/2023/04/indonesian-business-professional-education-aw-768x575.jpeg	C:/Users/ACER/Music/PT%20SRI%20DEWI%20BARUNA/ptsridewibaruna.co.id/wp-content/uploads/2023/04/indonesian-business-professional-education-aw-768x575.jpg	(from https://ptsridewibaruna.co.id/id/gallery/)
20:39:22	133588/133588	---M--	200	added ('OK')	image/jpeg	date:Wed,%2026%20Apr%202023%2004:54:03%20GMT	https://ptsridewibaruna.co.id/wp-content/uploads/2023/04/indonesian-business-professional-education-aw.jpeg	C:/Users/ACER/Music/PT%20SRI%20DEWI%20BARUNA/ptsridewibaruna.co.id/wp-content/uploads/2023/04/indonesian-business-professional-education-aw.jpg	(from https://ptsridewibaruna.co.id/id/gallery/)
20:39:23	112353/112353	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jul%202023%2015:52:35%20GMT	https://ptsridewibaruna.co.id/wp-content/uploads/2023/04/IMG_9660-Medium-768x576.jpg	C:/Users/ACER/Music/PT%20SRI%20DEWI%20BARUNA/ptsridewibaruna.co.id/wp-content/uploads/2023/04/IMG_9660-Medium-768x576.jpg	(from https://ptsridewibaruna.co.id/id/gallery/)
20:39:23	364070/364070	---M--	200	added ('OK')	image/jpeg	date:Wed,%2026%20Apr%202023%2004:54:02%20GMT	https://ptsridewibaruna.co.id/wp-content/uploads/2023/04/IMG_9660-Medium.jpg	C:/Users/ACER/Music/PT%20SRI%20DEWI%20BARUNA/ptsridewibaruna.co.id/wp-content/uploads/2023/04/IMG_9660-Medium.jpg	(from https://ptsridewibaruna.co.id/id/gallery/)
20:39:23	170245/170245	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Mar%202024%2002:12:00%20GMT	https://ptsridewibaruna.co.id/wp-content/uploads/2023/04/4B56E9E3-4D5E-4365-BC88-EB804CB35EF9-Medium-e1711764719440-768x609.jpg	C:/Users/ACER/Music/PT%20SRI%20DEWI%20BARUNA/ptsridewibaruna.co.id/wp-content/uploads/2023/04/4B56E9E3-4D5E-4365-BC88-EB804CB35EF9-Medium-e1711764719440-768x609.jpg	(from https://ptsridewibaruna.co.id/id/gallery/)
20:39:24	306999/306999	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Mar%202024%2002:12:00%20GMT	https://ptsridewibaruna.co.id/wp-content/uploads/2023/04/4B56E9E3-4D5E-4365-BC88-EB804CB35EF9-Medium-e1711764719440.jpg	C:/Users/ACER/Music/PT%20SRI%20DEWI%20BARUNA/ptsridewibaruna.co.id/wp-content/uploads/2023/04/4B56E9E3-4D5E-4365-BC88-EB804CB35EF9-Medium-e1711764719440.jpg	(from https://ptsridewibaruna.co.id/id/gallery/)
20:39:24	104412/104412	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jul%202023%2016:00:14%20GMT	https://ptsridewibaruna.co.id/wp-content/uploads/2023/04/IMG_9455-Medium-768x576.jpg	C:/Users/ACER/Music/PT%20SRI%20DEWI%20BARUNA/ptsridewibaruna.co.id/wp-content/uploads/2023/04/IMG_9455-Medium-768x576.jpg	(from https://ptsridewibaruna.co.id/id/gallery/)
20:39:24	341808/341808	---M--	200	added ('OK')	image/jpeg	date:Wed,%2026%20Apr%202023%2004:54:02%20GMT	https://ptsridewibaruna.co.id/wp-content/uploads/2023/04/IMG_9455-Medium.jpg	C:/Users/ACER/Music/PT%20SRI%20DEWI%20BARUNA/ptsridewibaruna.co.id/wp-content/uploads/2023/04/IMG_9455-Medium.jpg	(from https://ptsridewibaruna.co.id/id/gallery/)
20:39:25	107398/107398	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jul%202023%2016:00:18%20GMT	https://ptsridewibaruna.co.id/wp-content/uploads/2023/04/IMG_2494-Medium-768x576.jpg	C:/Users/ACER/Music/PT%20SRI%20DEWI%20BARUNA/ptsridewibaruna.co.id/wp-content/uploads/2023/04/IMG_2494-Medium-768x576.jpg	(from https://ptsridewibaruna.co.id/id/gallery/)
20:39:26	324593/324593	---M--	200	added ('OK')	image/jpeg	date:Wed,%2026%20Apr%202023%2004:54:02%20GMT	https://ptsridewibaruna.co.id/wp-content/uploads/2023/04/IMG_2494-Medium.jpg	C:/Users/ACER/Music/PT%20SRI%20DEWI%20BARUNA/ptsridewibaruna.co.id/wp-content/uploads/2023/04/IMG_2494-Medium.jpg	(from https://ptsridewibaruna.co.id/id/gallery/)
20:39:27	84716/84716	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jul%202023%2016:00:21%20GMT	https://ptsridewibaruna.co.id/wp-content/uploads/2023/04/IMG_3723-Medium-768x576.jpg	C:/Users/ACER/Music/PT%20SRI%20DEWI%20BARUNA/ptsridewibaruna.co.id/wp-content/uploads/2023/04/IMG_3723-Medium-768x576.jpg	(from https://ptsridewibaruna.co.id/id/gallery/)
20:39:27	278427/278427	---M--	200	added ('OK')	image/jpeg	date:Wed,%2026%20Apr%202023%2004:54:02%20GMT	https://ptsridewibaruna.co.id/wp-content/uploads/2023/04/IMG_3723-Medium.jpg	C:/Users/ACER/Music/PT%20SRI%20DEWI%20BARUNA/ptsridewibaruna.co.id/wp-content/uploads/2023/04/IMG_3723-Medium.jpg	(from https://ptsridewibaruna.co.id/id/gallery/)
